Loan ID,Status,Year,Country,Borrower,Lender,Finance Type,USD (M),Interest Rate,Libor Rate,Grace Period,Term,Purpose,Sector,Contractor,Resource Security,Narratives
"CI.023","Completed",2014,"Cote d'Ivoire","Government","Eximbank","PEBC",793,"2",,9,,"Abidjan Port Expansion","Transport","China Harbour Engineering Company Ltd. (CHEC)",,"NARRATIVE: On December 17; 2014; the Ivory Coast signed a 751 million USD preferential export buyer’s credit (PEBC) agreement with China Eximbank to fund the expansion of the Abidjan Port. The loan represents 85% of the total contract value of the project ($933.4 million USD). The other 15% is financed by the Ivory Coast government and regional banks - exact partners are unclear. Construction was contracted to the China Harbour Engineering Company (CHEC). The project was officially completed on April 23; 2020.
 
The loan agreement signing for the Abidjan Autonomous Port Expansion Project took place on December 17; 2014; at the Ministry of Financial and Economic Affairs of the Ivory Coast. Attendees included Ivory Coast Ministers of Transport and Financial and Economic Affairs; General Manager of the Abidjan Autonomous Port; and Chinese Ambassador to the Ivory Coast. The Engineering; Procurement; and Construction (EPC) contract for this expansion project was signed on January 11; 2013 for $933 million USD [1]. The EXIM PEBC loan covers 85% of this contract amount; equaling to $751 million [2]. The loan has a 2% interest rate and a 9-year grace period [3].
 
The expansion project includes deepening the Vridi canal; which links Abidjan’s Ebrie lagoon to the Gulf of Guinea; constructing a roll off/roll on terminal; as well as a second container terminal. It aims to increase the country’s port capacity and position the Abidjan port as the biggest port in Africa. The second terminal will be operated by a French consortium led by Bollore for 21 years; which is the existing operator of the first port terminal.

Project construction began on November 9; 2015 and was expected to end in August 2019. On April 23; 2020; the Abidjan Port Expansion Project successfully passed the examination of the Abidjan Port Authority and received the project completion and acceptance certificate [4].
 
[1] CHEC Press release: https://www.chec.bj.cn/pub/chec_pc/en/Media/PressReleases/2014/201903/t20190306_7052.html
 
[2] CNSS: Onedrve
 
[3] EIU: http://country.eiu.com/article.aspx?articleid=702575254&Country=C%C3%B4te%20d%27Ivoire&topic=Econ_8
 
[4] CHEC Press Release: https://www.chec.bj.cn/pub/chec_pc/en/Media/PressReleases/2020/202005/t20200508_7759.html

"
"CI.025","Signed",2006,"Cote d'Ivoire","Government","CIDCA","ZIL",1,"0",,,,"Unknown; Strengthen Bilateral Cooperation","Unallocated",,,
"CI.029","Completed",2010,"Cote d'Ivoire","Government","Eximbank","CL",61,,,,,"Concorde Residences Phase II","Other social","Société Ivoirienne de Construction et de Gestion Immobilière (SICOGI); China Overseas Engineering Group Co.; Ltd. (COVEC)",,
"CI.032","Completed",2016,"Cote d'Ivoire","Government","Eximbank","Loan",52,,,,,"Abidjan Video Surveillance Platform","ICT","Orange and Thales SA; Huawei Technologies Co.; Ltd.",,
"CI.035","Completed",2017,"Cote d'Ivoire","Government","Eximbank","Loan",70,,,,,"Odienné-Gbéléban Road Asphalting; 71km ","Transport","China Road and Bridge Corporation (CRBC)",,
"CI.036","Completed",2017,"Cote d'Ivoire","Government","Eximbank","Loan",66,,,,,"Agboville-Rubino-Ceshi Road Asphalting ; 51km","Transport","China Road and Bridge Corporation (CRBC)",,
"Cl.038","Implementation",2018,"Cote d'Ivoire","Government","Eximbank","CL",283,,,,,"Tiébissou-Bouaké Highway; 96km","Transport","China Road and Bridge Corporation (CRBC)",,"NARRATIVE: The Tiébissou-Bouaké highway project construction contract was signed on September 14; 2017. The intergovernmental framework agreement for a preferential loan supporting the project was then signed on August 30; 2018; when the Ivory Coast President met President Xi in Beijing (1). The China Eximbank provided 162 billion CFA francs to finance the project. The contractor is the China Road and Bridge Corporation (CRBC) (2; 3). 

The implementation of the project started on November 29th; 2018 (4). The 95.6km-highway will have a 2X2 lane. The overall cost of the project is 172 billion CFA francs; including 162 billion for the work done by China and 10 billion for the cost of the project management and compensation; among others; to be paid by the Ivorian state (2).  

This Tiébissou-Bouaké section will serve under the border Abidjan-Yamoussoukro-Ouagadougou highway construction project jointly developed between Burkina Faso and Ivory Coast. The umbrella project seeks to  link Yamoussoukro to Bouake in central Ivory Coast (5;6).  While the expected completion year was 2020; COVID has delayed the completion to 2021 (7). The project is still under construction as of June 21; 2021 (8).  

(1) http://www.bhi.com.cn/ydyl/gwdt/49074.html
(2) https://advance-lexis-com.proxy1.library.jhu.edu/document/index?crid=6164bcd6-1d48-40ec-9dbb-fd68ad89624d&pdpermalink=7dfed5db-f174-49fd-bc81-b810206228bd&pdmfid=1516831&pdisurlapi=true
(3) http://www.ccteb.com/news/gsyw/2018/0410/2506.html
(4) http://news.cri.cn/20181130/18b776ca-7dd3-57b3-5c59-a3c5a947e1c7.html
(5) https://news.abidjan.net/h/635624.html
(6) https://advance-lexis-com.proxy1.library.jhu.edu/document/index?crid=74e27aa6-c2d6-4b4c-8f36-11cfe4d2ddea&pdpermalink=463cb81d-7cae-453e-a77f-0eca11bf740b&pdmfid=1516831&pdisurlapi=true
(7) https://twitter.com/badciss/status/1266133950902284288?lang=en
(8) https://www.youtube.com/watch?v=Y7Nd-RG0CtI


"
"CI.039","Implementation",2019,"Cote d'Ivoire","Government","BoC","CommL",97,,,,,"PK24 Industrial Zone Project in Abidjan Phase 1","Industry","China Harbour Engineering Company Ltd. (CHEC)",,
"CI.041","Implementation",2019,"Cote d'Ivoire","Government","Eximbank","CL",290,,,,,"Gribo Popoli Hydropower Project 112MW","Power","Sinohydro Ltd.",,"NARRATIVE: On October 9; 2019; the government of Cote D’Ivoire and China’s Eximbank signed a loan totaling 169.4 billion XOF (285 million USD) for the construction of the 112 MW Gribo Popoli Dam on the Sassandra River. Sinohydro would lead construction on the Dam.(1) 

The second of two China-backed hydropower projects on the Sassandra River; the Gribo Popoli Dam is part of Cote D'Ivoire's larger push between 2016 and 2020 to increase investment in its power sector. Sinohydro will construct the dam; estimated to take 40 months. (2) On January 8; 2020; the Cote D’Ivoire Council of Ministers approved the loan from Eximbank and the Gribo Popoli project. (3) The signing of the project held some overlap with the launch of the Soubré dam; 20km upstream from the site of Gribo Popoli. (4) the Cote D’Ivoire government added the additional 112MW dam with the goal of raising the mix of hydroelectric energy in the Sassandra area’s power supply. (5)

Construction remains underway at Gribo Popoli; the Cote D’Ivoire’s Public-Private Partnership site is advertising a management contract for the dam; the advert estimates the dam will be completed in 2021. (6)

(1) http://www.gouv.ci/rss_conseil_rss.php?recordID=385 
(2) https://africa-energy-portal.org/news/cote-divoire-exim-bank-china-lends-eu5117m-water-and-electricity 
(3) http://www.gouv.ci/_actualite-article.php?d=4&recordID=10776&p=448 
(4) http://www.powerchina-intl.com/gszx/1355.html 
(5) http://www.ppp.gouv.ci/index.php/projets/ministere-du-13 
(6) http://www.ppp.gouv.ci/index.php/projets/ministere-du-13 "
"CI.042","Implementation",2019,"Cote d'Ivoire","Government","Eximbank","CL",284,,,,,"Drinking Water Supply Enhancement in 12 Cities (Daloa; Bouafle; Boundiali; Touba; Odienne; Seguela; Mankono; Sassandra; Grand-Lahou; Divo; Katiola; and Tanda)","Water","China Geo-Engineering Corporation (CGC)",,"NARRATIVE: On October 24; 2019; the Chinese ambassador signed an cooperative project contract with the foreign minister of Ivory Coast on the enhancement of drinking water supply to around 3 million people in 12 cities; including Daloa; Bouafle; Boundiali; Touba; Odienne; Seguela; Mankono; Sassandra; Grand-Lahou; Divo; Katiola; and Tanda. The China Geo-Engineering Corporation is the contractor; with the Eximbank providing concessional loans. (1) 

On January 8; 2020; the council of Ivory Coast’s ministers adopted a decree ratifying a loan agreement for a total amount of FCFA 166.3 billion; concluded between the state of Cote D'Ivoire and the Export-Import Bank of China to finance the 12-city drinking water enhancement project. (2) The project involves the construction of surface water treatment plants; construction of recovery stations; ground tanks and elevated tanks; as well as the construction of delivery pipes and the extension of distribution work. It may benefit over 2 million Ivory Coast citizens. (3)

The construction started on September 25; 2020. (4)

(1) http://www.cecep.cn/g8993/s17585/t72403.aspx
(2) http://www.gouv.ci/_actualite-article.php?d=1&recordID=10777&p=401
(3) http://obor.sh-itc.net/article/shiwunew/dwjmhznew/202011/1504413_1.html
(4) http://ci.chineseembassy.org/chn/sbjw/t1818906.htm
"
"CI.048.01","Completed",2015,"Cote d'Ivoire","Government","Eximbank","Loan",170,"1",,,"7","National Power Grid Upgrade Project Tranche 1","Power","China National Electric Engineering Co.; Ltd. (CNEEC)",,"NARRATIVE: On December 7; 2015; Cote D’Ivoire approved a 350 billion XOF-denominated (601.9 million USD) concessional loan from Eximbank China for the purpose of upgrading and improving Cote d’Ivoire’s national electric grid; the first of two tranches for the project. China National Power Engineering Co. Ltd. and China National Machinery Industry Corp. cooperated to produce the 14 new substations; upgrades on 13 existing substations; and the installation of 22 new transmission lines stretching over 1200 miles.(1)

The Cote D’Ivoirian government sought the project as a part of their four-year National Development Plan starting in 2016. (3) China Electric Engineering indicated the negotiations for the project proceeded over 4 years; starting in 2012. (4) This facility was part of a larger push for a huge influx of funding for the power sector; occurring alongside a large loan from the African Development Bank for 162 million USD and the World Bank for 250 million USD. (5) The Ivoirian government began using the acronym to refer to the project - PRODERCI; (projet de développement et de réhabilitation du réseau électrique de Côte d’Ivoire). (6)

The project officially launched in July 2018; with a ceremony. Government estimates indicate the project; 95% financed by Eximbank; finished in July 2020.(7)

(1) MofCom http://ci.mofcom.gov.cn/article/jmxw/201512/20151201214256.shtml 
(2) CNEEC http://www.cneec.com.cn/english/NewsCenter/CNEECNews/201512/t20151230_80226.html 
(3) CNEEC http://www.cneec.com.cn/xwzx/gsyw/201701/t20170116_136808.html 
(4) AFDB https://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-and-Operations/Cote_dIvoire__AR-_Power_Transmission_and_Distribution_Networks_Reinforce....pdf 
(5) http://www.gouv.ci/_actualite-article.php?d=1&recordID=9021&p=436 
(6) IEIE.edu http://documentation.2ie-edu.org/cdi2ie/opac_css/doc_num.php?explnum_id=3512 
"
"CI.048.02","Completed",2015,"Cote d'Ivoire","Government","Eximbank","Loan",580,"2",,,"9","National Power Grid Upgrade Project Tranche 2","Power","China National Electric Engineering Co.; Ltd. (CNEEC)",,"NARRATIVE: On December 15; 2015; Cote D’Ivoire approved a 1.105 billion Yuan concessional loan from Eximbank China; the second of two tranches; for the purpose of upgrading and improving Cote d’Ivoire’s national electric grid. China National Power Engineering Co. Ltd. and China National Machinery Industry Corp. cooperated to produce the 14 new substations; upgrades on 13 existing substations; and the installation of 22 new transmission lines stretching over 1200 miles.(1)

The Cote D’Ivoirian government sought the project as a part of their four-year National Development Plan starting in 2016. (3) China Electric Engineering indicated the negotiations for the project proceeded over 4 years; starting in 2012. (4) This facility was part of a larger push for a huge influx of funding for the power sector; occurring alongside a large loan from the African Development Bank for 162 million USD and the World Bank for 250 million USD. (5) The Ivoirian government began using the acronym to refer to the project - PRODERCI; (projet de développement et de réhabilitation du réseau électrique de Côte d’Ivoire). (6)

The project officially launched in July 2018; with a ceremony. Government estimates indicate the project; 95% financed by Eximbank; finished in July 2020.(7)

(1) MofCom http://ci.mofcom.gov.cn/article/jmxw/201512/20151201214256.shtml 
(2) CNEEC http://www.cneec.com.cn/english/NewsCenter/CNEECNews/201512/t20151230_80226.html 
(3) CNEEC http://www.cneec.com.cn/xwzx/gsyw/201701/t20170116_136808.html 
(4) AFDB https://www.afdb.org/fileadmin/uploads/afdb/Documents/Project-and-Operations/Cote_dIvoire__AR-_Power_Transmission_and_Distribution_Networks_Reinforce....pdf 
(5) http://www.gouv.ci/_actualite-article.php?d=1&recordID=9021&p=436 
(6) IEIE.edu http://documentation.2ie-edu.org/cdi2ie/opac_css/doc_num.php?explnum_id=3512 
"
